# Time-averaged data for fix 4
# TimeStep Number-of-rows
# Row c_rdf[1] c_rdf[2] c_rdf[3]
35100 100
29 2.28 0.205448 0.1135
30 2.36 0.251552 0.1745
31 2.44 0.414719 0.282
32 2.52 0.629326 0.456
33 2.6 1.83305 0.9955
34 2.68 2.46397 1.766
35 2.76 4.20167 3.1595
36 2.84 4.17762 4.6265
37 2.92 2.91473 5.7085
38 3 1.9498 6.4725
39 3.08 1.55323 7.114
40 3.16 1.39853 7.722
41 3.24 1.27124 8.303
42 3.32 1.06589 8.8145
43 3.4 0.862335 9.2485
44 3.48 0.935047 9.7415
45 3.56 0.88081 10.2275
46 3.64 0.918797 10.7575
47 3.72 0.832401 11.259
48 3.8 0.738867 11.7235
49 3.88 0.784239 12.2375
50 3.96 0.860532 12.825
51 4.04 0.896451 13.462
52 4.12 0.866713 14.1025
53 4.2 0.852891 14.7575
54 4.28 0.892779 15.4695
55 4.36 0.948524 16.2545
56 4.44 0.95252 17.072
57 4.52 1.04221 17.999
58 4.6 1.09746 19.01
59 4.68 1.07757 20.0375
60 4.76 1.13999 21.162
61 4.84 1.21243 22.3985
62 4.92 1.15767 23.6185
63 5 1.19121 24.915
64 5.08 1.20205 26.2655
65 5.16 1.2082 27.666
66 5.24 1.26194 29.1745
67 5.32 1.32775 30.8105
68 5.4 1.31627 32.4815
69 5.48 1.31866 34.2055
70 5.56 1.34674 36.018
71 5.64 1.26693 37.7725
72 5.72 1.2019 39.4845
73 5.8 1.19697 41.2375
74 5.88 1.14137 42.9555
75 5.96 1.11772 44.684
76 6.04 1.11287 46.4515
77 6.12 1.07967 48.212
78 6.2 1.06125 49.988
79 6.28 1.07719 51.8375
80 6.36 1.09711 53.7695
81 6.44 1.10326 55.7615
82 6.52 1.03744 57.6815
83 6.6 1.01667 59.6095
84 6.68 1.01846 61.588
85 6.76 1.04727 63.6715
86 6.84 1.03004 65.7695
87 6.92 1.00804 67.871
88 7 1.03786 70.085
89 7.08 1.04387 72.363
90 7.16 1.01575 74.63
91 7.24 1.04075 77.005
92 7.32 1.04042 79.432
93 7.4 1.06565 81.9725
94 7.48 1.07931 84.6015
95 7.56 1.12612 87.4035
96 7.64 1.1062 90.2145
97 7.72 1.10305 93.0765
98 7.8 1.13585 96.085
99 7.88 1.13898 99.164
100 7.96 1.2023 102.481
82100 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0.00388149 0.0005
23 1.8 0 0.0005
24 1.88 0 0.0005
25 1.96 0.011957 0.0025
26 2.04 0.0469102 0.011
27 2.12 0.102205 0.031
28 2.2 0.142361 0.061
29 2.28 0.192194 0.1045
30 2.36 0.290728 0.175
31 2.44 0.385785 0.275
32 2.52 0.618476 0.446
33 2.6 1.80077 0.976
34 2.68 2.37603 1.719
35 2.76 4.23333 3.123
36 2.84 4.22745 4.6075
37 2.92 2.93628 5.6975
38 3 2.00977 6.485
39 3.08 1.58591 7.14
40 3.16 1.35827 7.7305
41 3.24 1.23842 8.2965
42 3.32 1.07423 8.812
43 3.4 0.87525 9.2525
44 3.48 0.91039 9.7325
45 3.56 0.884434 10.2205
46 3.64 0.922264 10.7525
47 3.72 0.83987 11.2585
48 3.8 0.726937 11.7155
49 3.88 0.780424 12.227
50 3.96 0.863461 12.8165
51 4.04 0.881674 13.443
52 4.12 0.832883 14.0585
53 4.2 0.839219 14.703
54 4.28 0.941054 15.4535
55 4.36 0.965441 16.2525
56 4.44 0.938538 17.058
57 4.52 1.04558 17.988
58 4.6 1.10234 19.0035
59 4.68 1.08333 20.0365
60 4.76 1.1192 21.1405
61 4.84 1.2193 22.384
62 4.92 1.17997 23.6275
63 5 1.19626 24.9295
64 5.08 1.21763 26.2975
65 5.16 1.20389 27.693
66 5.24 1.26319 29.203
67 5.32 1.28636 30.788
68 5.4 1.31863 32.462
69 5.48 1.34314 34.218
70 5.56 1.30439 35.9735
71 5.64 1.26621 37.727
72 5.72 1.25982 39.5215
73 5.8 1.18536 41.2575
74 5.88 1.11645 42.938
75 5.96 1.12516 44.678
76 6.04 1.12609 46.4665
77 6.12 1.05729 48.1905
78 6.2 1.06484 49.9725
79 6.28 1.08738 51.8395
80 6.36 1.09427 53.7665
81 6.44 1.12042 55.7895
82 6.52 1.04042 57.715
83 6.6 0.980544 59.5745
84 6.68 1.0321 61.5795
85 6.76 1.00505 63.579
86 6.84 1.0563 65.7305
87 6.92 1.02794 67.8735
88 7 1.03974 70.0915
89 7.08 1.03906 72.359
90 7.16 1.04106 74.6825
91 7.24 1.04141 77.059
92 7.32 1.05606 79.5225
93 7.4 1.05286 82.0325
94 7.48 1.08137 84.6665
95 7.56 1.09176 87.383
96 7.64 1.10974 90.203
97 7.72 1.10845 93.079
98 7.8 1.13774 96.0925
99 7.88 1.17191 99.2605
100 7.96 1.17928 102.514
82200 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00354419 0.0005
24 1.88 0.00649805 0.0015
25 1.96 0.0149462 0.004
26 2.04 0.0441507 0.012
27 2.12 0.107315 0.033
28 2.2 0.192188 0.0735
29 2.28 0.231958 0.126
30 2.36 0.3031 0.1995
31 2.44 0.393501 0.3015
32 2.52 0.667303 0.486
33 2.6 1.79058 1.013
34 2.68 2.32966 1.7415
35 2.76 4.2454 3.1495
36 2.84 4.15626 4.609
37 2.92 2.91608 5.6915
38 3 1.97787 6.4665
39 3.08 1.51328 7.0915
40 3.16 1.41463 7.7065
41 3.24 1.3161 8.308
42 3.32 1.06172 8.8175
43 3.4 0.886178 9.2635
44 3.48 0.932202 9.755
45 3.56 0.88081 10.241
46 3.64 0.926598 10.7755
47 3.72 0.810823 11.264
48 3.8 0.75716 11.74
49 3.88 0.737703 12.2235
50 3.96 0.864926 12.814
51 4.04 0.900673 13.454
52 4.12 0.885657 14.1085
53 4.2 0.846381 14.7585
54 4.28 0.911587 15.4855
55 4.36 0.953962 16.275
56 4.44 0.969415 17.107
57 4.52 1.03828 18.0305
58 4.6 1.11483 19.0575
59 4.68 1.09067 20.0975
60 4.76 1.10552 21.188
61 4.84 1.1786 22.39
62 4.92 1.21176 23.667
63 5 1.17237 24.943
64 5.08 1.22208 26.316
65 5.16 1.20604 27.714
66 5.24 1.26863 29.2305
67 5.32 1.28555 30.8145
68 5.4 1.2887 32.4505
69 5.48 1.33778 34.1995
70 5.56 1.32891 35.988
71 5.64 1.26801 37.744
72 5.72 1.2535 39.5295
73 5.8 1.18229 41.261
74 5.88 1.14336 42.982
75 5.96 1.11546 44.707
76 6.04 1.10909 46.4685
77 6.12 1.06495 48.205
78 6.2 1.04512 49.954
79 6.28 1.0801 51.8085
80 6.36 1.10194 53.749
81 6.44 1.13067 55.7905
82 6.52 1.03366 57.7035
83 6.6 1.00295 59.6055
84 6.68 1.01948 61.586
85 6.76 1.03998 63.655
86 6.84 1.0185 65.7295
87 6.92 1.06248 67.9445
88 7 1.05029 70.185
89 7.08 1.03264 72.4385
90 7.16 1.03389 74.746
91 7.24 1.04184 77.1235
92 7.32 1.03463 79.537
93 7.4 1.05034 82.041
94 7.48 1.09512 84.7085
95 7.56 1.11889 87.4925
96 7.64 1.07688 90.229
97 7.72 1.12868 93.1575
98 7.8 1.14302 96.185
99 7.88 1.13362 99.2495
100 7.96 1.18527 102.519
82300 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0.00471834 0.0005
21 1.64 0 0.0005
22 1.72 0 0.0005
23 1.8 0.00708839 0.0015
24 1.88 0.0194941 0.0045
25 1.96 0.00597849 0.0055
26 2.04 0.0413913 0.013
27 2.12 0.0843189 0.0295
28 2.2 0.125753 0.056
29 2.28 0.189985 0.099
30 2.36 0.301038 0.172
31 2.44 0.374212 0.269
32 2.52 0.658261 0.451
33 2.6 1.81776 0.986
34 2.68 2.42879 1.7455
35 2.76 4.31324 3.176
36 2.84 4.10358 4.617
37 2.92 2.93089 5.705
38 3 1.94342 6.4665
39 3.08 1.53507 7.1005
40 3.16 1.43993 7.7265
41 3.24 1.24827 8.297
42 3.32 1.08048 8.8155
43 3.4 0.861341 9.249
44 3.48 0.929357 9.739
45 3.56 0.88081 10.225
46 3.64 0.959536 10.7785
47 3.72 0.832401 11.28
48 3.8 0.719779 11.7325
49 3.88 0.737703 12.216
50 3.96 0.86639 12.8075
51 4.04 0.890118 13.44
52 4.12 0.868742 14.082
53 4.2 0.886095 14.7625
54 4.28 0.911587 15.4895
55 4.36 0.929191 16.2585
56 4.44 0.990388 17.1085
57 4.52 1.02366 18.019
58 4.6 1.06652 19.0015
59 4.68 1.10169 20.052
60 4.76 1.10754 21.1445
61 4.84 1.22273 22.3915
62 4.92 1.17902 23.634
63 5 1.15675 24.893
64 5.08 1.20783 26.25
65 5.16 1.23969 27.687
66 5.24 1.23391 29.162
67 5.32 1.29326 30.7555
68 5.4 1.35999 32.482
69 5.48 1.32057 34.2085
70 5.56 1.33894 36.0105
71 5.64 1.2969 37.8065
72 5.72 1.19453 39.508
73 5.8 1.16044 41.2075
74 5.88 1.15831 42.951
75 5.96 1.16364 44.7505
76 6.04 1.08264 46.47
77 6.12 1.07139 48.217
78 6.2 1.08067 50.0255
79 6.28 1.05593 51.8385
80 6.36 1.09796 53.772
81 6.44 1.14147 55.833
82 6.52 1.01178 57.7055
83 6.6 0.969734 59.5445
84 6.68 1.00687 61.5005
85 6.76 1.01761 63.525
86 6.84 1.03274 65.6285
87 6.92 1.06032 67.839
88 7 1.04419 70.0665
89 7.08 1.03746 72.3305
90 7.16 1.03076 74.631
91 7.24 1.06178 77.054
92 7.32 1.04149 79.4835
93 7.4 1.08705 82.075
94 7.48 1.09389 84.7395
95 7.56 1.07227 87.4075
96 7.64 1.11447 90.2395
97 7.72 1.11307 93.1275
98 7.8 1.13736 96.14
99 7.88 1.1375 99.215
100 7.96 1.18635 102.488
82400 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00354419 0.0005
24 1.88 0.00649805 0.0015
25 1.96 0.011957 0.0035
26 2.04 0.0469102 0.012
27 2.12 0.0792086 0.0275
28 2.2 0.116262 0.052
29 2.28 0.223121 0.1025
30 2.36 0.237119 0.16
31 2.44 0.354922 0.252
32 2.52 0.609434 0.4205
33 2.6 1.80417 0.9515
34 2.68 2.36483 1.691
35 2.76 4.33133 3.1275
36 2.84 4.2602 4.6235
37 2.92 2.87702 5.6915
38 3 1.9817 6.468
39 3.08 1.5847 7.1225
40 3.16 1.42843 7.7435
41 3.24 1.28328 8.33
42 3.32 1.04297 8.8305
43 3.4 0.926911 9.297
44 3.48 0.836421 9.738
45 3.56 0.895309 10.232
46 3.64 0.969071 10.791
47 3.72 0.769327 11.2545
48 3.8 0.7675 11.737
49 3.88 0.727023 12.2135
50 3.96 0.877376 12.8125
51 4.04 0.8866 13.4425
52 4.12 0.86333 14.0805
53 4.2 0.865261 14.745
54 4.28 0.90281 15.465
55 4.36 0.950941 16.252
56 4.44 0.987475 17.0995
57 4.52 0.964635 17.9575
58 4.6 1.08063 18.953
59 4.68 1.087 19.9895
60 4.76 1.15621 21.13
61 4.84 1.17909 22.3325
62 4.92 1.19942 23.5965
63 5 1.17697 24.8775
64 5.08 1.18336 26.207
65 5.16 1.23883 27.643
66 5.24 1.24939 29.1365
67 5.32 1.28068 30.7145
68 5.4 1.34384 32.4205
69 5.48 1.3634 34.203
70 5.56 1.34897 36.0185
71 5.64 1.28209 37.794
72 5.72 1.24332 39.565
73 5.8 1.17068 41.2795
74 5.88 1.16761 43.037
75 5.96 1.11481 44.761
76 6.04 1.10814 46.521
77 6.12 1.04686 48.228
78 6.2 1.0484 49.9825
79 6.28 1.08651 51.848
80 6.36 1.09257 53.772
81 6.44 1.11184 55.7795
82 6.52 1.02096 57.669
83 6.6 1.00928 59.583
84 6.68 1.02206 61.5685
85 6.76 1.02767 63.613
86 6.84 1.02881 65.7085
87 6.92 1.05193 67.9015
88 7 1.01396 70.0645
89 7.08 1.03448 72.322
90 7.16 1.04375 74.6515
91 7.24 1.04228 77.03
92 7.32 1.05092 79.4815
93 7.4 1.07006 82.0325
94 7.48 1.08198 84.668
95 7.56 1.08472 87.367
96 7.64 1.10581 90.177
97 7.72 1.12405 93.0935
98 7.8 1.11357 96.043
99 7.88 1.15378 99.162
100 7.96 1.17928 102.415
82500 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00354419 0.0005
24 1.88 0.00324902 0.001
25 1.96 0.0209247 0.0045
26 2.04 0.0220754 0.0085
27 2.12 0.0919842 0.0265
28 2.2 0.102026 0.048
29 2.28 0.152429 0.0825
30 2.36 0.210314 0.1335
31 2.44 0.320202 0.2165
32 2.52 0.55699 0.3705
33 2.6 1.78209 0.895
34 2.68 2.37283 1.637
35 2.76 4.50772 3.132
36 2.84 4.32285 4.65
37 2.92 2.89049 5.723
38 3 1.92172 6.476
39 3.08 1.59197 7.1335
40 3.16 1.44683 7.7625
41 3.24 1.25811 8.3375
42 3.32 1.05651 8.8445
43 3.4 0.870283 9.2825
44 3.48 0.838318 9.7245
45 3.56 0.941524 10.244
46 3.64 0.901461 10.764
47 3.72 0.819122 11.2575
48 3.8 0.706259 11.7015
49 3.88 0.73694 12.1845
50 3.96 0.850278 12.765
51 4.04 0.901377 13.4055
52 4.12 0.868066 14.047
53 4.2 0.871772 14.7165
54 4.28 0.875224 15.4145
55 4.36 0.974503 16.221
56 4.44 0.98631 17.0675
57 4.52 1.01298 17.9685
58 4.6 1.08281 18.966
59 4.68 1.07337 19.9895
60 4.76 1.1486 21.1225
61 4.84 1.18253 22.3285
62 4.92 1.16763 23.559
63 5 1.17743 24.8405
64 5.08 1.18425 26.171
65 5.16 1.222 27.5875
66 5.24 1.27365 29.11
67 5.32 1.28676 30.6955
68 5.4 1.33124 32.3855
69 5.48 1.34046 34.138
70 5.56 1.33263 35.9315
71 5.64 1.30737 37.742
72 5.72 1.26579 39.545
73 5.8 1.17444 41.265
74 5.88 1.15233 42.9995
75 5.96 1.1022 44.704
76 6.04 1.08013 46.4195
77 6.12 1.08887 48.195
78 6.2 1.08993 50.019
79 6.28 1.0638 51.8455
80 6.36 1.08519 53.7565
81 6.44 1.10519 55.752
82 6.52 1.0161 57.6325
83 6.6 1.01693 59.561
84 6.68 1.02206 61.5465
85 6.76 1.03847 63.6125
86 6.84 1.03421 65.719
87 6.92 1.03346 67.8735
88 7 1.01865 70.0465
89 7.08 1.03975 72.3155
90 7.16 1.03748 74.631
91 7.24 1.04645 77.019
92 7.32 1.03784 79.44
93 7.4 1.03944 81.918
94 7.48 1.09471 84.5845
95 7.56 1.09598 87.3115
96 7.64 1.08712 90.074
97 7.72 1.14294 93.0395
98 7.8 1.12018 96.0065
99 7.88 1.15341 99.1245
100 7.96 1.16678 102.343
82600 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0.00776299 0.001
23 1.8 0.00708839 0.002
24 1.88 0.00974707 0.0035
25 1.96 0.0149462 0.006
26 2.04 0.0469102 0.0145
27 2.12 0.0689882 0.028
28 2.2 0.111516 0.0515
29 2.28 0.159057 0.0875
30 2.36 0.222686 0.1415
31 2.44 0.297055 0.2185
32 2.52 0.549756 0.3705
33 2.6 1.78378 0.8955
34 2.68 2.30407 1.616
35 2.76 4.39917 3.075
36 2.84 4.40401 4.6215
37 2.92 2.94975 5.7165
38 3 1.97021 6.4885
39 3.08 1.55686 7.1315
40 3.16 1.42958 7.753
41 3.24 1.31391 8.3535
42 3.32 1.03255 8.849
43 3.4 0.8524 9.278
44 3.48 0.842111 9.722
45 3.56 0.94243 10.242
46 3.64 0.935266 10.7815
47 3.72 0.832401 11.283
48 3.8 0.671264 11.705
49 3.88 0.772796 12.2115
50 3.96 0.834166 12.781
51 4.04 0.895747 13.4175
52 4.12 0.885657 14.072
53 4.2 0.849636 14.7245
54 4.28 0.915976 15.455
55 4.36 0.926171 16.2215
56 4.44 0.964172 17.049
57 4.52 1.02816 17.9635
58 4.6 1.08063 18.959
59 4.68 1.06079 19.9705
60 4.76 1.14201 21.097
61 4.84 1.22273 22.344
62 4.92 1.1553 23.5615
63 5 1.16962 24.8345
64 5.08 1.18113 26.1615
65 5.16 1.25047 27.611
66 5.24 1.29498 29.159
67 5.32 1.28068 30.737
68 5.4 1.31745 32.4095
69 5.48 1.33931 34.1605
70 5.56 1.34191 35.9665
71 5.64 1.27018 37.7255
72 5.72 1.25912 39.519
73 5.8 1.17751 41.2435
74 5.88 1.18189 43.0225
75 5.96 1.07957 44.692
76 6.04 1.10216 46.4425
77 6.12 1.07936 48.2025
78 6.2 1.05438 49.967
79 6.28 1.08505 51.83
80 6.36 1.1079 53.781
81 6.44 1.11516 55.7945
82 6.52 1.03204 57.7045
83 6.6 0.973425 59.5505
84 6.68 1.03158 61.5545
85 6.76 1.04325 63.63
86 6.84 1.01604 65.6995
87 6.92 1.04593 67.88
88 7 1.01466 70.0445
89 7.08 1.03608 72.3055
90 7.16 1.02807 74.6
91 7.24 1.04995 76.996
92 7.32 1.03506 79.4105
93 7.4 1.05307 81.921
94 7.48 1.1101 84.625
95 7.56 1.09517 87.35
96 7.64 1.08987 90.1195
97 7.72 1.15065 93.105
98 7.8 1.12358 96.081
99 7.88 1.12585 99.1245
100 7.96 1.16261 102.331
82700 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0 0
25 1.96 0.011957 0.002
26 2.04 0.0413913 0.0095
27 2.12 0.0638779 0.022
28 2.2 0.104398 0.044
29 2.28 0.152429 0.0785
30 2.36 0.257738 0.141
31 2.44 0.310557 0.2215
32 2.52 0.513588 0.3635
33 2.6 1.84324 0.906
34 2.68 2.28648 1.621
35 2.76 4.37656 3.0725
36 2.84 4.48944 4.649
37 2.92 2.89722 5.7245
38 3 1.99573 6.5065
39 3.08 1.54959 7.1465
40 3.16 1.39047 7.751
41 3.24 1.32813 8.358
42 3.32 1.02421 8.8495
43 3.4 0.854387 9.2795
44 3.48 0.886682 9.747
45 3.56 0.924306 10.257
46 3.64 0.932666 10.795
47 3.72 0.83572 11.2985
48 3.8 0.699101 11.738
49 3.88 0.772033 12.244
50 3.96 0.831237 12.8115
51 4.04 0.85775 13.421
52 4.12 0.901895 14.0875
53 4.2 0.883491 14.766
54 4.28 0.884001 15.471
55 4.36 0.973295 16.2765
56 4.44 0.940868 17.084
57 4.52 0.999488 17.973
58 4.6 1.06435 18.9535
59 4.68 1.13 20.031
60 4.76 1.14303 21.1585
61 4.84 1.14625 22.3275
62 4.92 1.19135 23.583
63 5 1.1664 24.8525
64 5.08 1.1927 26.1925
65 5.16 1.26686 27.661
66 5.24 1.24855 29.1535
67 5.32 1.3103 30.768
68 5.4 1.33636 32.4645
69 5.48 1.3286 34.2015
70 5.56 1.37015 36.0455
71 5.64 1.27162 37.8065
72 5.72 1.20997 39.53
73 5.8 1.18058 41.259
74 5.88 1.16097 43.0065
75 5.96 1.11643 44.733
76 6.04 1.10752 46.492
77 6.12 1.06924 48.2355
78 6.2 1.0741 50.033
79 6.28 1.08913 51.903
80 6.36 1.09768 53.836
81 6.44 1.10242 55.8265
82 6.52 1.02745 57.728
83 6.6 1.01113 59.6455
84 6.68 1.01948 61.626
85 6.76 1.043 63.701
86 6.84 1.06318 65.8665
87 6.92 0.995325 67.9415
88 7 1.01138 70.099
89 7.08 1.03998 72.3685
90 7.16 1.03927 74.688
91 7.24 1.04206 77.066
92 7.32 1.03249 79.4745
93 7.4 1.06397 82.011
94 7.48 1.08013 84.642
95 7.56 1.07669 87.321
96 7.64 1.09066 90.0925
97 7.72 1.16086 93.1045
98 7.8 1.13736 96.117
99 7.88 1.15082 99.228
100 7.96 1.16768 102.449
82800 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0.00426934 0.0005
22 1.72 0 0.0005
23 1.8 0 0.0005
24 1.88 0.0162451 0.003
25 1.96 0.023914 0.007
26 2.04 0.0496696 0.016
27 2.12 0.066433 0.029
28 2.2 0.113889 0.053
29 2.28 0.205448 0.0995
30 2.36 0.2598 0.1625
31 2.44 0.281623 0.2355
32 2.52 0.528055 0.3815
33 2.6 1.89931 0.9405
34 2.68 2.20654 1.6305
35 2.76 4.43837 3.1025
36 2.84 4.39262 4.645
37 2.92 2.89183 5.7185
38 3 1.97914 6.494
39 3.08 1.55081 7.1345
40 3.16 1.41463 7.7495
41 3.24 1.36314 8.3725
42 3.32 1.05339 8.878
43 3.4 0.840478 9.301
44 3.48 0.913235 9.7825
45 3.56 0.878091 10.267
46 3.64 0.937 10.8075
47 3.72 0.789245 11.283
48 3.8 0.674445 11.707
49 3.88 0.714817 12.1755
50 3.96 0.861264 12.7635
51 4.04 0.892933 13.398
52 4.12 0.933695 14.088
53 4.2 0.888049 14.77
54 4.28 0.884628 15.4755
55 4.36 0.935837 16.25
56 4.44 0.953103 17.068
57 4.52 1.00286 17.96
58 4.6 1.08715 18.9615
59 4.68 1.13996 20.0485
60 4.76 1.14911 21.182
61 4.84 1.18057 22.386
62 4.92 1.19705 23.6475
63 5 1.15078 24.9
64 5.08 1.22252 26.2735
65 5.16 1.21338 27.68
66 5.24 1.28202 29.2125
67 5.32 1.30178 30.8165
68 5.4 1.30052 32.4675
69 5.48 1.35231 34.2355
70 5.56 1.33411 36.031
71 5.64 1.27451 37.796
72 5.72 1.22647 39.543
73 5.8 1.18673 41.281
74 5.88 1.14469 43.004
75 5.96 1.0938 44.6955
76 6.04 1.0987 46.4405
77 6.12 1.0766 48.196
78 6.2 1.08575 50.013
79 6.28 1.08622 51.878
80 6.36 1.08831 53.7945
81 6.44 1.13206 55.8385
82 6.52 1.01961 57.7255
83 6.6 1.00876 59.6385
84 6.68 1.03287 61.645
85 6.76 1.02264 63.6795
86 6.84 1.05066 65.8195
87 6.92 1.01691 67.9395
88 7 1.01091 70.096
89 7.08 1.02417 72.331
90 7.16 1.0545 74.6845
91 7.24 1.06332 77.111
92 7.32 1.03206 79.5185
93 7.4 1.05873 82.0425
94 7.48 1.09327 84.7055
95 7.56 1.08211 87.398
96 7.64 1.09951 90.192
97 7.72 1.14448 93.1615
98 7.8 1.13094 96.157
99 7.88 1.13658 99.2295
100 7.96 1.16206 102.435
82900 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0.00426934 0.0005
22 1.72 0 0.0005
23 1.8 0.00354419 0.001
24 1.88 0.0129961 0.003
25 1.96 0.023914 0.007
26 2.04 0.0496696 0.016
27 2.12 0.0766535 0.031
28 2.2 0.118634 0.056
29 2.28 0.194403 0.1
30 2.36 0.197943 0.148
31 2.44 0.295126 0.2245
32 2.52 0.479228 0.357
33 2.6 1.7583 0.8745
34 2.68 2.31846 1.5995
35 2.76 4.47907 3.085
36 2.84 4.45954 4.651
37 2.92 2.92147 5.7355
38 3 1.98553 6.5135
39 3.08 1.56654 7.1605
40 3.16 1.46408 7.797
41 3.24 1.25811 8.372
42 3.32 1.04505 8.8735
43 3.4 0.885185 9.319
44 3.48 0.846853 9.7655
45 3.56 0.898933 10.2615
46 3.64 0.921398 10.793
47 3.72 0.806673 11.279
48 3.8 0.710235 11.7255
49 3.88 0.720157 12.1975
50 3.96 0.862729 12.7865
51 4.04 0.907006 13.431
52 4.12 0.85724 14.0645
53 4.2 0.874376 14.736
54 4.28 0.924753 15.4735
55 4.36 0.911671 16.228
56 4.44 0.963589 17.055
57 4.52 1.02029 17.9625
58 4.6 1.12134 18.9955
59 4.68 1.09277 20.0375
60 4.76 1.14049 21.1625
61 4.84 1.15605 22.3415
62 4.92 1.18281 23.588
63 5 1.18478 24.8775
64 5.08 1.20338 26.2295
65 5.16 1.24141 27.6685
66 5.24 1.25148 29.1645
67 5.32 1.31679 30.787
68 5.4 1.32297 32.4665
69 5.48 1.34505 34.225
70 5.56 1.32631 36.01
71 5.64 1.26909 37.7675
72 5.72 1.25842 39.56
73 5.8 1.18946 41.302
74 5.88 1.12675 42.998
75 5.96 1.11643 44.7245
76 6.04 1.08422 46.4465
77 6.12 1.10451 48.2475
78 6.2 1.04093 49.9895
79 6.28 1.09146 51.8635
80 6.36 1.1062 53.8115
81 6.44 1.10298 55.803
82 6.52 1.04015 57.728
83 6.6 1.01086 59.645
84 6.68 1.03699 61.6595
85 6.76 1.00731 63.6635
86 6.84 1.02144 65.744
87 6.92 1.03802 67.908
88 7 1.01208 70.067
89 7.08 1.0315 72.318
90 7.16 1.04353 74.647
91 7.24 1.05433 77.053
92 7.32 1.04535 79.4915
93 7.4 1.05726 82.012
94 7.48 1.08896 84.6645
95 7.56 1.07146 87.3305
